timestamp,timestamp_utc,ghi,dni,diffuse_irradiance,temperature_c,wind_speed_mps,humidity_pct,precipitation_mm
2020-01-01 05:30:00,2020-01-01 00:00:00+00:00,0.0,0.0,0.0,20.54,2.0,99.69,15.88
2020-01-01 06:30:00,2020-01-01 01:00:00+00:00,23.02,17.39,28.3,21.52,2.38,97.49,16.71
2020-01-01 07:30:00,2020-01-01 02:00:00+00:00,134.65,102.35,95.62,23.26,3.56,93.27,20.56
2020-01-01 08:30:00,2020-01-01 03:00:00+00:00,282.05,171.52,169.72,25.04,4.08,87.28,21.39
2020-01-01 09:30:00,2020-01-01 04:00:00+00:00,362.92,153.3,271.64,26.99,4.59,77.16,20.81
2020-01-01 10:30:00,2020-01-01 05:00:00+00:00,406.8,57.88,245.92,28.29,4.83,70.29,21.24
2020-01-01 11:30:00,2020-01-01 06:00:00+00:00,375.38,93.89,261.81,28.99,4.91,66.76,23.23
2020-01-01 12:30:00,2020-01-01 07:00:00+00:00,366.73,14.65,281.17,29.31,4.94,64.88,25.42
2020-01-01 13:30:00,2020-01-01 08:00:00+00:00,291.5,111.7,206.15,28.86,5.07,66.64,21.69
2020-01-01 14:30:00,2020-01-01 09:00:00+00:00,235.6,35.17,168.56,28.04,5.12,70.77,16.0
2020-01-01 15:30:00,2020-01-01 10:00:00+00:00,162.12,152.9,104.29,27.09,4.86,75.39,8.82
2020-01-01 16:30:00,2020-01-01 11:00:00+00:00,67.3,67.6,52.21,25.91,3.87,82.35,3.59
2020-01-01 17:30:00,2020-01-01 12:00:00+00:00,4.1,1.19,6.97,24.16,2.47,91.84,2.87
2020-01-01 18:30:00,2020-01-01 13:00:00+00:00,0.0,0.0,0.0,23.46,2.3,94.49,2.41
2020-01-01 19:30:00,2020-01-01 14:00:00+00:00,0.0,0.0,0.0,22.98,2.12,95.87,2.1
2020-01-01 20:30:00,2020-01-01 15:00:00+00:00,0.0,0.0,0.0,22.67,1.98,96.72,1.8
2020-01-01 21:30:00,2020-01-01 16:00:00+00:00,0.0,0.0,0.0,22.34,1.82,97.64,1.43
2020-01-01 22:30:00,2020-01-01 17:00:00+00:00,0.0,0.0,0.0,22.06,1.8,98.29,2.01
2020-01-01 23:30:00,2020-01-01 18:00:00+00:00,0.0,0.0,0.0,21.81,1.77,98.91,2.24
2020-01-02 00:30:00,2020-01-01 19:00:00+00:00,0.0,0.0,0.0,21.59,1.73,99.4,2.78
2020-01-02 01:30:00,2020-01-01 20:00:00+00:00,0.0,0.0,0.0,21.44,1.65,99.56,2.65
2020-01-02 02:30:00,2020-01-01 21:00:00+00:00,0.0,0.0,0.0,21.35,1.6,99.39,3.78
2020-01-02 03:30:00,2020-01-01 22:00:00+00:00,0.0,0.0,0.0,21.3,1.55,99.14,3.33
2020-01-02 04:30:00,2020-01-01 23:00:00+00:00,0.0,0.0,0.0,21.26,1.51,98.89,3.17
2020-01-02 05:30:00,2020-01-02 00:00:00+00:00,0.0,0.0,0.0,21.33,1.42,98.37,3.09
2020-01-02 06:30:00,2020-01-02 01:00:00+00:00,43.47,95.32,37.14,22.22,1.29,97.0,2.43
2020-01-02 07:30:00,2020-01-02 02:00:00+00:00,211.02,281.57,123.17,24.18,1.77,91.22,3.9
2020-01-02 08:30:00,2020-01-02 03:00:00+00:00,385.92,328.54,220.61,25.83,2.3,83.67,0.0
2020-01-02 09:30:00,2020-01-02 04:00:00+00:00,552.0,480.69,242.43,27.39,2.72,74.47,0.0
2020-01-02 10:30:00,2020-01-02 05:00:00+00:00,652.1,458.18,280.96,28.42,3.1,69.08,0.0
2020-01-02 11:30:00,2020-01-02 06:00:00+00:00,681.92,420.85,274.59,28.91,3.35,66.64,0.0
2020-01-02 12:30:00,2020-01-02 07:00:00+00:00,656.47,352.29,317.83,29.12,3.46,65.47,0.0
2020-01-02 13:30:00,2020-01-02 08:00:00+00:00,514.83,220.28,246.67,29.05,3.54,65.17,0.0
2020-01-02 14:30:00,2020-01-02 09:00:00+00:00,400.33,254.3,195.95,28.7,3.63,65.68,0.0
2020-01-02 15:30:00,2020-01-02 10:00:00+00:00,242.02,210.85,146.24,27.97,3.64,68.01,0.0
2020-01-02 16:30:00,2020-01-02 11:00:00+00:00,99.35,86.27,77.25,26.66,3.26,74.77,0.0
2020-01-02 17:30:00,2020-01-02 12:00:00+00:00,5.62,3.02,7.92,24.47,2.33,87.44,0.0
2020-01-02 18:30:00,2020-01-02 13:00:00+00:00,0.0,0.0,0.0,23.53,2.19,91.8,0.0
2020-01-02 19:30:00,2020-01-02 14:00:00+00:00,0.0,0.0,0.0,22.95,1.99,94.26,0.0
2020-01-02 20:30:00,2020-01-02 15:00:00+00:00,0.0,0.0,0.0,22.47,1.85,95.93,0.0
2020-01-02 21:30:00,2020-01-02 16:00:00+00:00,0.0,0.0,0.0,22.03,1.8,97.75,0.0
2020-01-02 22:30:00,2020-01-02 17:00:00+00:00,0.0,0.0,0.0,21.63,1.76,99.62,0.0
2020-01-02 23:30:00,2020-01-02 18:00:00+00:00,0.0,0.0,0.0,21.39,1.63,100.0,0.0
2020-01-03 00:30:00,2020-01-02 19:00:00+00:00,0.0,0.0,0.0,21.49,1.36,99.0,0.0
2020-01-03 01:30:00,2020-01-02 20:00:00+00:00,0.0,0.0,0.0,21.63,1.05,97.56,0.0
2020-01-03 02:30:00,2020-01-02 21:00:00+00:00,0.0,0.0,0.0,21.53,0.97,97.57,0.0
2020-01-03 03:30:00,2020-01-02 22:00:00+00:00,0.0,0.0,0.0,21.39,0.95,97.81,0.0
2020-01-03 04:30:00,2020-01-02 23:00:00+00:00,0.0,0.0,0.0,21.27,0.87,97.9,0.0
2020-01-03 05:30:00,2020-01-03 00:00:00+00:00,0.0,0.0,0.0,21.31,0.73,97.18,0.0
2020-01-03 06:30:00,2020-01-03 01:00:00+00:00,34.33,43.04,37.41,21.96,0.56,95.14,0.0
2020-01-03 07:30:00,2020-01-03 02:00:00+00:00,173.1,173.38,115.67,23.94,0.99,85.99,0.0
2020-01-03 08:30:00,2020-01-03 03:00:00+00:00,350.73,228.68,192.04,25.86,1.7,75.88,0.0
2020-01-03 09:30:00,2020-01-03 04:00:00+00:00,521.75,259.29,271.35,27.49,1.98,68.92,0.0
2020-01-03 10:30:00,2020-01-03 05:00:00+00:00,660.67,517.51,234.35,28.79,2.12,64.51,0.0
2020-01-03 11:30:00,2020-01-03 06:00:00+00:00,766.4,577.69,247.93,29.68,2.26,61.98,0.0
2020-01-03 12:30:00,2020-01-03 07:00:00+00:00,702.47,393.63,311.43,30.14,2.49,60.83,0.0
2020-01-03 13:30:00,2020-01-03 08:00:00+00:00,608.08,476.36,219.49,30.2,2.76,60.7,0.0
2020-01-03 14:30:00,2020-01-03 09:00:00+00:00,461.77,384.34,205.63,29.83,3.09,61.96,0.0
2020-01-03 15:30:00,2020-01-03 10:00:00+00:00,293.1,319.73,149.71,29.06,3.24,65.01,0.0
2020-01-03 16:30:00,2020-01-03 11:00:00+00:00,120.57,178.42,80.98,27.7,2.98,72.44,0.0
2020-01-03 17:30:00,2020-01-03 12:00:00+00:00,6.65,6.14,8.04,25.39,2.43,85.36,0.0
2020-01-03 18:30:00,2020-01-03 13:00:00+00:00,0.0,0.0,0.0,24.33,2.57,89.32,0.0
2020-01-03 19:30:00,2020-01-03 14:00:00+00:00,0.0,0.0,0.0,23.72,2.49,92.03,0.0
2020-01-03 20:30:00,2020-01-03 15:00:00+00:00,0.0,0.0,0.0,23.2,2.34,94.49,0.0
2020-01-03 21:30:00,2020-01-03 16:00:00+00:00,0.0,0.0,0.0,22.71,2.17,96.88,0.0
2020-01-03 22:30:00,2020-01-03 17:00:00+00:00,0.0,0.0,0.0,22.23,2.03,99.65,0.0
2020-01-03 23:30:00,2020-01-03 18:00:00+00:00,0.0,0.0,0.0,21.86,2.0,100.0,0.0
2020-01-04 00:30:00,2020-01-03 19:00:00+00:00,0.0,0.0,0.0,21.56,1.96,100.0,0.0
2020-01-04 01:30:00,2020-01-03 20:00:00+00:00,0.0,0.0,0.0,21.44,1.89,100.0,0.0
2020-01-04 02:30:00,2020-01-03 21:00:00+00:00,0.0,0.0,0.0,21.48,1.71,100.0,0.0
2020-01-04 03:30:00,2020-01-03 22:00:00+00:00,0.0,0.0,0.0,21.67,1.44,100.0,0.0
2020-01-04 04:30:00,2020-01-03 23:00:00+00:00,0.0,0.0,0.0,21.89,1.15,99.0,0.0
2020-01-04 05:30:00,2020-01-04 00:00:00+00:00,0.0,0.0,0.0,22.09,0.85,97.53,0.0
2020-01-04 06:30:00,2020-01-04 01:00:00+00:00,36.38,86.82,31.12,22.76,0.64,95.52,0.0
2020-01-04 07:30:00,2020-01-04 02:00:00+00:00,190.93,225.2,119.17,24.71,0.97,86.36,0.0
2020-01-04 08:30:00,2020-01-04 03:00:00+00:00,382.12,284.12,197.04,26.58,1.44,76.52,0.09
2020-01-04 09:30:00,2020-01-04 04:00:00+00:00,552.55,421.33,286.88,28.17,1.67,69.2,0.03
2020-01-04 10:30:00,2020-01-04 05:00:00+00:00,728.67,648.88,211.28,29.37,1.83,64.46,0.08
2020-01-04 11:30:00,2020-01-04 06:00:00+00:00,762.38,594.94,242.98,30.12,2.05,61.5,0.11
2020-01-04 12:30:00,2020-01-04 07:00:00+00:00,737.97,469.67,311.7,30.45,2.16,59.94,0.12
2020-01-04 13:30:00,2020-01-04 08:00:00+00:00,651.38,523.95,237.23,30.43,2.29,59.59,0.12
2020-01-04 14:30:00,2020-01-04 09:00:00+00:00,521.08,499.56,212.16,30.08,2.55,60.33,0.09
2020-01-04 15:30:00,2020-01-04 10:00:00+00:00,328.2,359.76,176.86,29.2,3.08,64.01,0.06
2020-01-04 16:30:00,2020-01-04 11:00:00+00:00,129.9,187.85,77.77,27.62,3.44,72.59,0.06
2020-01-04 17:30:00,2020-01-04 12:00:00+00:00,7.07,5.22,8.6,25.47,3.45,84.16,0.07
2020-01-04 18:30:00,2020-01-04 13:00:00+00:00,0.0,0.0,0.0,24.44,3.57,89.73,0.14
2020-01-04 19:30:00,2020-01-04 14:00:00+00:00,0.0,0.0,0.0,23.84,3.07,93.31,0.11
2020-01-04 20:30:00,2020-01-04 15:00:00+00:00,0.0,0.0,0.0,23.48,2.6,95.3,0.11
2020-01-04 21:30:00,2020-01-04 16:00:00+00:00,0.0,0.0,0.0,23.18,2.14,96.57,0.12
2020-01-04 22:30:00,2020-01-04 17:00:00+00:00,0.0,0.0,0.0,22.95,2.05,97.29,0.12
2020-01-04 23:30:00,2020-01-04 18:00:00+00:00,0.0,0.0,0.0,22.71,1.98,98.16,0.24
2020-01-05 00:30:00,2020-01-04 19:00:00+00:00,0.0,0.0,0.0,22.55,1.92,98.65,0.31
2020-01-05 01:30:00,2020-01-04 20:00:00+00:00,0.0,0.0,0.0,22.41,1.86,99.06,0.36
2020-01-05 02:30:00,2020-01-04 21:00:00+00:00,0.0,0.0,0.0,22.27,1.77,99.46,0.34
2020-01-05 03:30:00,2020-01-04 22:00:00+00:00,0.0,0.0,0.0,22.11,1.71,99.92,0.29
2020-01-05 04:30:00,2020-01-04 23:00:00+00:00,0.0,0.0,0.0,22.0,1.64,99.96,0.27
2020-01-05 05:30:00,2020-01-05 00:00:00+00:00,0.0,0.0,0.0,21.98,1.59,99.64,0.23
2020-01-05 06:30:00,2020-01-05 01:00:00+00:00,24.6,18.55,27.06,22.76,1.6,96.86,0.25
2020-01-05 07:30:00,2020-01-05 02:00:00+00:00,122.35,128.4,89.19,24.58,2.51,87.43,0.36
2020-01-05 08:30:00,2020-01-05 03:00:00+00:00,273.17,76.82,188.15,26.22,2.91,78.75,1.91
2020-01-05 09:30:00,2020-01-05 04:00:00+00:00,394.52,137.08,298.86,27.6,2.94,72.56,2.1
2020-01-05 10:30:00,2020-01-05 05:00:00+00:00,522.17,151.9,325.25,28.61,2.87,68.22,2.79
2020-01-05 11:30:00,2020-01-05 06:00:00+00:00,599.3,182.57,362.5,29.29,2.96,65.34,2.56
2020-01-05 12:30:00,2020-01-05 07:00:00+00:00,632.92,297.94,290.09,29.71,3.28,63.22,3.04
2020-01-05 13:30:00,2020-01-05 08:00:00+00:00,549.38,268.02,271.69,29.8,3.59,61.95,3.83
2020-01-05 14:30:00,2020-01-05 09:00:00+00:00,340.38,135.04,212.58,29.41,3.92,63.11,2.14
2020-01-05 15:30:00,2020-01-05 10:00:00+00:00,232.88,114.7,189.64,28.29,4.27,68.24,0.75
2020-01-05 16:30:00,2020-01-05 11:00:00+00:00,86.07,49.09,74.35,26.83,4.05,75.99,0.97
2020-01-05 17:30:00,2020-01-05 12:00:00+00:00,5.05,2.46,6.64,25.01,3.23,86.16,0.35
2020-01-05 18:30:00,2020-01-05 13:00:00+00:00,0.0,0.0,0.0,24.15,3.3,90.33,0.34
2020-01-05 19:30:00,2020-01-05 14:00:00+00:00,0.0,0.0,0.0,23.62,3.22,92.71,0.41
2020-01-05 20:30:00,2020-01-05 15:00:00+00:00,0.0,0.0,0.0,23.25,3.04,93.98,0.38
2020-01-05 21:30:00,2020-01-05 16:00:00+00:00,0.0,0.0,0.0,22.96,2.86,94.88,0.45
2020-01-05 22:30:00,2020-01-05 17:00:00+00:00,0.0,0.0,0.0,22.67,2.65,95.46,0.9
2020-01-05 23:30:00,2020-01-05 18:00:00+00:00,0.0,0.0,0.0,22.39,2.45,96.04,1.67
2020-01-06 00:30:00,2020-01-05 19:00:00+00:00,0.0,0.0,0.0,22.12,2.18,96.57,2.17
2020-01-06 01:30:00,2020-01-05 20:00:00+00:00,0.0,0.0,0.0,21.87,2.05,96.92,3.11
2020-01-06 02:30:00,2020-01-05 21:00:00+00:00,0.0,0.0,0.0,21.63,1.89,97.24,3.84
2020-01-06 03:30:00,2020-01-05 22:00:00+00:00,0.0,0.0,0.0,21.46,1.81,97.38,4.29
2020-01-06 04:30:00,2020-01-05 23:00:00+00:00,0.0,0.0,0.0,21.3,1.81,97.55,4.01
2020-01-06 05:30:00,2020-01-06 00:00:00+00:00,0.0,0.0,0.0,21.21,1.8,97.58,3.41
2020-01-06 06:30:00,2020-01-06 01:00:00+00:00,28.77,31.73,27.45,21.98,1.91,95.74,3.0
2020-01-06 07:30:00,2020-01-06 02:00:00+00:00,167.73,180.78,107.54,23.58,2.73,89.6,4.71
2020-01-06 08:30:00,2020-01-06 03:00:00+00:00,350.48,328.7,202.97,25.29,3.52,80.73,4.23
2020-01-06 09:30:00,2020-01-06 04:00:00+00:00,413.65,134.56,278.43,26.79,4.14,72.71,3.68
2020-01-06 10:30:00,2020-01-06 05:00:00+00:00,477.95,225.33,214.33,27.78,4.62,68.4,3.48
2020-01-06 11:30:00,2020-01-06 06:00:00+00:00,452.8,150.93,249.75,28.41,5.06,65.91,6.29
2020-01-06 12:30:00,2020-01-06 07:00:00+00:00,423.05,183.79,199.19,28.66,5.45,64.28,8.19
2020-01-06 13:30:00,2020-01-06 08:00:00+00:00,467.0,261.02,233.6,28.5,5.73,63.98,7.63
2020-01-06 14:30:00,2020-01-06 09:00:00+00:00,345.02,236.83,193.48,27.95,5.85,65.38,5.1
2020-01-06 15:30:00,2020-01-06 10:00:00+00:00,215.4,180.08,118.88,26.9,5.65,69.12,3.69
2020-01-06 16:30:00,2020-01-06 11:00:00+00:00,87.93,73.98,55.27,25.49,4.69,76.12,2.0
2020-01-06 17:30:00,2020-01-06 12:00:00+00:00,5.53,12.53,7.53,23.66,3.04,87.01,2.18
2020-01-06 18:30:00,2020-01-06 13:00:00+00:00,0.0,0.0,0.0,22.82,2.62,91.62,1.7
2020-01-06 19:30:00,2020-01-06 14:00:00+00:00,0.0,0.0,0.0,22.26,2.35,94.28,0.97
2020-01-06 20:30:00,2020-01-06 15:00:00+00:00,0.0,0.0,0.0,21.82,2.12,96.09,1.33
2020-01-06 21:30:00,2020-01-06 16:00:00+00:00,0.0,0.0,0.0,21.47,1.98,97.54,1.44
2020-01-06 22:30:00,2020-01-06 17:00:00+00:00,0.0,0.0,0.0,21.19,1.91,98.31,1.62
2020-01-06 23:30:00,2020-01-06 18:00:00+00:00,0.0,0.0,0.0,21.0,1.89,98.53,1.95
2020-01-07 00:30:00,2020-01-06 19:00:00+00:00,0.0,0.0,0.0,20.82,1.88,98.62,2.39
2020-01-07 01:30:00,2020-01-06 20:00:00+00:00,0.0,0.0,0.0,20.73,1.91,98.6,2.38
2020-01-07 02:30:00,2020-01-06 21:00:00+00:00,0.0,0.0,0.0,20.62,2.01,98.73,2.27
2020-01-07 03:30:00,2020-01-06 22:00:00+00:00,0.0,0.0,0.0,20.59,2.1,98.66,2.22
2020-01-07 04:30:00,2020-01-06 23:00:00+00:00,0.0,0.0,0.0,20.52,2.2,98.62,2.52
2020-01-07 05:30:00,2020-01-07 00:00:00+00:00,0.0,0.0,0.0,20.53,2.25,98.51,3.15
2020-01-07 06:30:00,2020-01-07 01:00:00+00:00,30.62,42.68,28.52,21.6,2.42,96.38,3.57
2020-01-07 07:30:00,2020-01-07 02:00:00+00:00,161.82,130.88,110.06,23.52,3.52,90.64,3.88
2020-01-07 08:30:00,2020-01-07 03:00:00+00:00,331.67,161.25,228.7,25.3,4.41,80.29,0.12
2020-01-07 09:30:00,2020-01-07 04:00:00+00:00,531.3,274.45,267.16,26.92,4.79,70.21,0.1
2020-01-07 10:30:00,2020-01-07 05:00:00+00:00,649.83,457.52,272.19,28.01,4.89,65.0,0.08
2020-01-07 11:30:00,2020-01-07 06:00:00+00:00,749.8,445.91,334.71,28.62,4.95,62.02,0.08
2020-01-07 12:30:00,2020-01-07 07:00:00+00:00,751.33,488.12,293.78,28.81,4.94,60.79,0.03
2020-01-07 13:30:00,2020-01-07 08:00:00+00:00,624.2,620.07,175.93,28.7,4.91,60.97,0.04
2020-01-07 14:30:00,2020-01-07 09:00:00+00:00,500.75,428.9,215.3,28.28,4.9,62.01,0.04
2020-01-07 15:30:00,2020-01-07 10:00:00+00:00,321.25,481.69,141.72,27.5,4.79,64.44,0.02
2020-01-07 16:30:00,2020-01-07 11:00:00+00:00,138.62,299.84,72.71,26.05,4.15,71.27,0.01
2020-01-07 17:30:00,2020-01-07 12:00:00+00:00,8.75,25.98,9.89,23.73,2.77,84.61,0.0
2020-01-07 18:30:00,2020-01-07 13:00:00+00:00,0.0,0.0,0.0,22.62,2.54,90.32,0.0
2020-01-07 19:30:00,2020-01-07 14:00:00+00:00,0.0,0.0,0.0,21.93,2.29,93.66,0.0
2020-01-07 20:30:00,2020-01-07 15:00:00+00:00,0.0,0.0,0.0,21.37,2.15,95.85,0.0
2020-01-07 21:30:00,2020-01-07 16:00:00+00:00,0.0,0.0,0.0,20.88,2.11,98.0,0.0
2020-01-07 22:30:00,2020-01-07 17:00:00+00:00,0.0,0.0,0.0,20.47,2.11,100.0,0.0
2020-01-07 23:30:00,2020-01-07 18:00:00+00:00,0.0,0.0,0.0,20.3,2.16,100.0,0.02
2020-01-08 00:30:00,2020-01-07 19:00:00+00:00,0.0,0.0,0.0,20.33,2.1,100.0,0.04
2020-01-08 01:30:00,2020-01-07 20:00:00+00:00,0.0,0.0,0.0,20.28,2.08,100.0,0.05
2020-01-08 02:30:00,2020-01-07 21:00:00+00:00,0.0,0.0,0.0,20.2,2.02,100.0,0.05
2020-01-08 03:30:00,2020-01-07 22:00:00+00:00,0.0,0.0,0.0,20.14,1.93,100.0,0.05
2020-01-08 04:30:00,2020-01-07 23:00:00+00:00,0.0,0.0,0.0,20.11,1.87,100.0,0.05
2020-01-08 05:30:00,2020-01-08 00:00:00+00:00,0.0,0.0,0.0,20.08,1.82,100.0,0.04
2020-01-08 06:30:00,2020-01-08 01:00:00+00:00,36.88,35.47,33.91,21.07,1.75,96.46,0.03
2020-01-08 07:30:00,2020-01-08 02:00:00+00:00,219.38,260.66,146.36,23.49,2.74,83.83,0.05
2020-01-08 08:30:00,2020-01-08 03:00:00+00:00,426.42,464.01,204.91,25.2,3.34,74.05,0.0
2020-01-08 09:30:00,2020-01-08 04:00:00+00:00,551.65,338.78,285.26,26.46,3.51,67.76,0.0
2020-01-08 10:30:00,2020-01-08 05:00:00+00:00,700.15,518.48,242.22,27.47,3.69,63.25,0.0
2020-01-08 11:30:00,2020-01-08 06:00:00+00:00,779.3,548.59,283.29,28.15,3.86,60.19,0.0
2020-01-08 12:30:00,2020-01-08 07:00:00+00:00,743.25,455.98,321.18,28.55,4.01,58.06,0.0
2020-01-08 13:30:00,2020-01-08 08:00:00+00:00,665.2,516.8,280.74,28.56,4.15,57.05,0.0
2020-01-08 14:30:00,2020-01-08 09:00:00+00:00,515.35,474.03,214.99,28.18,4.22,57.98,0.0
2020-01-08 15:30:00,2020-01-08 10:00:00+00:00,329.33,356.43,179.51,27.33,4.15,60.64,0.0
2020-01-08 16:30:00,2020-01-08 11:00:00+00:00,135.77,176.76,90.72,25.78,3.73,67.87,0.0
2020-01-08 17:30:00,2020-01-08 12:00:00+00:00,8.73,9.2,10.58,23.05,2.99,82.13,0.0
2020-01-08 18:30:00,2020-01-08 13:00:00+00:00,0.0,0.0,0.0,21.92,3.42,86.61,0.0
2020-01-08 19:30:00,2020-01-08 14:00:00+00:00,0.0,0.0,0.0,21.15,3.22,89.68,0.0
2020-01-08 20:30:00,2020-01-08 15:00:00+00:00,0.0,0.0,0.0,20.43,2.75,92.27,0.0
2020-01-08 21:30:00,2020-01-08 16:00:00+00:00,0.0,0.0,0.0,19.83,2.45,94.0,0.0
2020-01-08 22:30:00,2020-01-08 17:00:00+00:00,0.0,0.0,0.0,19.31,2.27,95.31,0.0
2020-01-08 23:30:00,2020-01-08 18:00:00+00:00,0.0,0.0,0.0,18.85,2.16,96.39,0.0
2020-01-09 00:30:00,2020-01-08 19:00:00+00:00,0.0,0.0,0.0,18.5,1.98,96.86,0.0
2020-01-09 01:30:00,2020-01-08 20:00:00+00:00,0.0,0.0,0.0,18.41,1.7,96.17,0.0
2020-01-09 02:30:00,2020-01-08 21:00:00+00:00,0.0,0.0,0.0,18.52,1.34,94.46,0.0
2020-01-09 03:30:00,2020-01-08 22:00:00+00:00,0.0,0.0,0.0,18.63,0.98,93.03,0.0
2020-01-09 04:30:00,2020-01-08 23:00:00+00:00,0.0,0.0,0.0,18.78,0.71,91.65,0.0
2020-01-09 05:30:00,2020-01-09 00:00:00+00:00,0.0,0.0,0.0,18.49,0.65,92.75,0.0
2020-01-09 06:30:00,2020-01-09 01:00:00+00:00,37.2,45.56,35.02,19.13,0.76,91.83,0.0
2020-01-09 07:30:00,2020-01-09 02:00:00+00:00,221.93,324.6,120.39,21.73,0.86,80.09,0.0
2020-01-09 08:30:00,2020-01-09 03:00:00+00:00,442.8,439.78,208.89,24.37,1.94,67.37,0.0
2020-01-09 09:30:00,2020-01-09 04:00:00+00:00,616.53,553.36,228.51,26.09,2.17,61.36,0.0
2020-01-09 10:30:00,2020-01-09 05:00:00+00:00,781.22,703.66,202.53,27.58,2.25,57.57,0.0
2020-01-09 11:30:00,2020-01-09 06:00:00+00:00,819.28,676.97,239.41,28.7,2.36,55.3,0.0
2020-01-09 12:30:00,2020-01-09 07:00:00+00:00,801.25,638.01,286.81,29.33,2.55,54.43,0.0
2020-01-09 13:30:00,2020-01-09 08:00:00+00:00,717.03,650.28,215.82,29.56,2.81,54.2,0.0
2020-01-09 14:30:00,2020-01-09 09:00:00+00:00,567.15,627.48,178.17,29.31,3.08,54.99,0.0
2020-01-09 15:30:00,2020-01-09 10:00:00+00:00,366.75,440.99,189.77,28.56,3.28,57.5,0.0
2020-01-09 16:30:00,2020-01-09 11:00:00+00:00,156.15,319.25,77.53,26.94,3.08,65.54,0.0
2020-01-09 17:30:00,2020-01-09 12:00:00+00:00,9.15,17.68,11.97,23.81,2.67,80.57,0.0
2020-01-09 18:30:00,2020-01-09 13:00:00+00:00,0.0,0.0,0.0,22.56,2.92,83.84,0.0
2020-01-09 19:30:00,2020-01-09 14:00:00+00:00,0.0,0.0,0.0,21.72,2.78,86.21,0.0
2020-01-09 20:30:00,2020-01-09 15:00:00+00:00,0.0,0.0,0.0,20.99,2.55,88.5,0.0
2020-01-09 21:30:00,2020-01-09 16:00:00+00:00,0.0,0.0,0.0,20.38,2.35,90.2,0.0
2020-01-09 22:30:00,2020-01-09 17:00:00+00:00,0.0,0.0,0.0,19.86,2.2,91.43,0.0
2020-01-09 23:30:00,2020-01-09 18:00:00+00:00,0.0,0.0,0.0,19.44,2.08,92.15,0.0
2020-01-10 00:30:00,2020-01-09 19:00:00+00:00,0.0,0.0,0.0,19.16,1.92,92.17,0.0
2020-01-10 01:30:00,2020-01-09 20:00:00+00:00,0.0,0.0,0.0,18.98,1.76,91.75,0.0
2020-01-10 02:30:00,2020-01-09 21:00:00+00:00,0.0,0.0,0.0,18.81,1.66,91.55,0.0
2020-01-10 03:30:00,2020-01-09 22:00:00+00:00,0.0,0.0,0.0,18.66,1.59,91.62,0.0
2020-01-10 04:30:00,2020-01-09 23:00:00+00:00,0.0,0.0,0.0,18.5,1.56,91.93,0.0
2020-01-10 05:30:00,2020-01-10 00:00:00+00:00,0.0,0.0,0.0,18.23,1.65,93.13,0.0
2020-01-10 06:30:00,2020-01-10 01:00:00+00:00,31.48,21.06,33.97,19.04,1.81,92.18,0.0
2020-01-10 07:30:00,2020-01-10 02:00:00+00:00,169.2,199.52,114.05,21.97,2.95,77.85,0.0
2020-01-10 08:30:00,2020-01-10 03:00:00+00:00,347.38,330.61,183.68,24.26,3.92,68.44,0.0
2020-01-10 09:30:00,2020-01-10 04:00:00+00:00,544.1,192.55,351.99,25.82,4.39,63.58,0.0
2020-01-10 10:30:00,2020-01-10 05:00:00+00:00,604.03,442.38,234.08,26.98,4.75,60.79,0.0
2020-01-10 11:30:00,2020-01-10 06:00:00+00:00,761.8,311.35,375.57,27.74,5.02,59.18,0.0
2020-01-10 12:30:00,2020-01-10 07:00:00+00:00,764.05,442.94,332.16,28.14,5.17,58.2,0.0
2020-01-10 13:30:00,2020-01-10 08:00:00+00:00,695.15,912.68,195.18,28.03,5.24,58.45,0.0
2020-01-10 14:30:00,2020-01-10 09:00:00+00:00,559.0,509.94,218.69,27.43,5.3,60.22,0.0
2020-01-10 15:30:00,2020-01-10 10:00:00+00:00,352.73,505.67,155.21,26.52,5.25,63.0,0.0
2020-01-10 16:30:00,2020-01-10 11:00:00+00:00,154.25,274.19,95.82,24.99,4.61,69.23,0.0
2020-01-10 17:30:00,2020-01-10 12:00:00+00:00,10.38,9.49,13.29,22.51,3.22,81.29,0.0
2020-01-10 18:30:00,2020-01-10 13:00:00+00:00,0.0,0.0,0.0,21.09,2.89,87.42,0.0
2020-01-10 19:30:00,2020-01-10 14:00:00+00:00,0.0,0.0,0.0,20.22,2.72,90.65,0.0
2020-01-10 20:30:00,2020-01-10 15:00:00+00:00,0.0,0.0,0.0,19.46,2.51,93.33,0.0
2020-01-10 21:30:00,2020-01-10 16:00:00+00:00,0.0,0.0,0.0,18.78,2.36,95.93,0.0
2020-01-10 22:30:00,2020-01-10 17:00:00+00:00,0.0,0.0,0.0,18.23,2.25,98.44,0.0
2020-01-10 23:30:00,2020-01-10 18:00:00+00:00,0.0,0.0,0.0,17.83,2.11,100.0,0.0
2020-01-11 00:30:00,2020-01-10 19:00:00+00:00,0.0,0.0,0.0,17.63,1.91,100.0,0.0
2020-01-11 01:30:00,2020-01-10 20:00:00+00:00,0.0,0.0,0.0,17.58,1.68,100.0,0.0
2020-01-11 02:30:00,2020-01-10 21:00:00+00:00,0.0,0.0,0.0,17.41,1.63,100.0,0.0
2020-01-11 03:30:00,2020-01-10 22:00:00+00:00,0.0,0.0,0.0,17.09,1.84,100.0,0.0
2020-01-11 04:30:00,2020-01-10 23:00:00+00:00,0.0,0.0,0.0,16.82,2.04,100.0,0.0
